radius_m,source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,station_typology,bike_parking_count,bike_share_count,bus_stop_count,kiss_ride_count,minibus_count,park_ride_car_count,park_ride_moto_count,samlor_count,scooter_share_count,songtaew_count,taxi_count,tuktuk_count,van_count,win_count,bike_parking_min_dist,bike_share_min_dist,bus_stop_min_dist,kiss_ride_min_dist,minibus_min_dist,park_ride_car_min_dist,park_ride_moto_min_dist,samlor_min_dist,scooter_share_min_dist,songtaew_min_dist,taxi_min_dist,tuktuk_min_dist,van_min_dist,win_min_dist,bike_parking_mean_dist,bike_share_mean_dist,bus_stop_mean_dist,kiss_ride_mean_dist,minibus_mean_dist,park_ride_car_mean_dist,park_ride_moto_mean_dist,samlor_mean_dist,scooter_share_mean_dist,songtaew_mean_dist,taxi_mean_dist,tuktuk_mean_dist,van_mean_dist,win_mean_dist,n_segments,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,sidewalk_length_surface_0,sidewalk_length_surface_1,sidewalk_length_shade_neg1,sidewalk_length_shade_0,sidewalk_length_shade_1,sidewalk_length_obstacle_neg1,sidewalk_length_obstacle_0,sidewalk_length_obstacle_1,road_width_mean,road_width_min,road_width_max,sw_width_mean,surface_pct_neg1,surface_pct_0,surface_pct_1,shade_pct_neg1,shade_pct_0,shade_pct_1,obs_pct_neg1,obs_pct_0,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,TPL25,POP27,PRIM27,SEC27,TER27,STU27,TOUR27,COMAR27,TPL27,POP32,PRIM32,SEC32,TER32,STU32,TOUR32,COMAR32,TPL32,POP37,PRIM37,SEC37,TER37,STU37,TOUR37,COMAR37,TPL37,POP42,PRIM42,SEC42,TER42,STU42,TOUR42,COMAR42,TPL42,POP47,PRIM47,SEC47,TER47,STU47,TOUR47,COMAR47,TPL47,n_zones_in_buffer
300,AEC,YL23,YL,รฟม.,BTS Group (EBM),สำโรง,BTS สำโรง และ MRT  สำโรง,4158.0,Interchange Station,5.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,5.0,0.0,5.0,5.0,120.0,300.0,98.0,0.0,0.0,99.0,5.0,290.0,0.0,5.0,37.75,0.0,69.5,32.5,120.0,300.0,98.0,0.0,0.0,194.5,10.5,290.0,0.0,29.6,21,3800.0,3800.0,3800.0,0.0,4561.181070455064,3541.501072353854,0.0,3500.0,300.0,300.0,2800.0,700.0,0.0,3800.0,0.0,4.9,3.0,10.0,2.28,0.0,92.1,7.9,7.9,73.7,18.4,0.0,100.0,0.0,12800.333333333334,0.0,4260.333333333333,9424.333333333334,1720.6666666666667,161.0,99333.33333333331,0.0,13342.666666666666,0.0,4390.333333333333,9674.333333333334,1709.0,173.33333333333334,99333.33333333331,0.0,13889.666666666666,0.0,4721.333333333333,10399.333333333334,1666.0,208.0,99333.33333333331,0.0,14002.666666666666,0.0,4952.0,10923.333333333334,1632.3333333333333,248.66666666666663,99333.33333333331,0.0,14038.666666666666,0.0,5142.333333333333,11374.666666666666,1599.3333333333333,279.3333333333333,99333.33333333331,0.0,14097.333333333334,0.0,5370.666666666667,11911.0,1567.3333333333333,301.0,99333.33333333331,0.0,3
300,AEC,N08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),หมอชิต,BTS หมอชิต และ MRT สวนจตุจักร,35483.0,Interchange Station,2.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,10.0,16.0,0.0,15.0,5.0,0.0,300.0,0.0,0.0,0.0,0.0,8.0,200.0,0.0,5.0,16.0,0.0,58.0,67.5,0.0,300.0,0.0,0.0,0.0,0.0,50.75,200.0,0.0,12.6,12,5270.0,3520.0,3520.0,1750.0,4727.17795779147,3423.4323594613916,0.0,0.0,5270.0,0.0,2526.0,2744.0,0.0,76.0,5194.0,6.54,3.5,15.0,2.0,0.0,0.0,100.0,0.0,47.9,52.1,0.0,1.4,98.6,6251.0,0.0,26.333333333333332,12263.666666666666,616.3333333333334,0.0,0.0,7.666666666666667,6211.333333333333,0.0,26.666666666666668,12358.0,613.0,0.0,0.0,7.666666666666667,6479.0,0.0,27.333333333333332,16680.666666666668,600.6666666666666,0.0,115034.33333333331,7.666666666666667,6463.333333333333,0.0,27.0,16770.333333333332,571.6666666666666,0.0,115034.33333333331,7.666666666666667,6359.0,0.0,26.333333333333332,16712.666666666668,544.0,0.0,115034.33333333331,7.666666666666667,6268.666666666667,0.0,26.0,16624.333333333332,518.0,0.0,115034.33333333331,7.666666666666667,3
300,AEC,BL13,BL,รฟม.,BEM,สวนจตุจักร,BTS หมอชิต และ MRT สวนจตุจักร,29619.0,Interchange Station,2.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,10.0,16.0,0.0,15.0,5.0,0.0,300.0,0.0,0.0,0.0,0.0,8.0,200.0,0.0,5.0,16.0,0.0,58.0,67.5,0.0,300.0,0.0,0.0,0.0,0.0,50.75,200.0,0.0,12.6,12,5270.0,3520.0,3520.0,1750.0,4727.17795779147,3423.4323594613916,0.0,0.0,5270.0,0.0,2526.0,2744.0,0.0,76.0,5194.0,6.54,3.5,15.0,2.0,0.0,0.0,100.0,0.0,47.9,52.1,0.0,1.4,98.6,6251.0,0.0,26.333333333333332,12263.666666666666,616.3333333333334,0.0,0.0,7.666666666666667,6211.333333333333,0.0,26.666666666666668,12358.0,613.0,0.0,0.0,7.666666666666667,6479.0,0.0,27.333333333333332,16680.666666666668,600.6666666666666,0.0,115034.33333333331,7.666666666666667,6463.333333333333,0.0,27.0,16770.333333333332,571.6666666666666,0.0,115034.33333333331,7.666666666666667,6359.0,0.0,26.333333333333332,16712.666666666668,544.0,0.0,115034.33333333331,7.666666666666667,6268.666666666667,0.0,26.0,16624.333333333332,518.0,0.0,115034.33333333331,7.666666666666667,3
300,AEC,N09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),5 แยกลาดพร้าว,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,26705.0,Interchange Station,7.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,2.0,9.0,10.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,28.333333333333332,20.25,80.66666666666667,32.8,0.0,50.0,0.0,0.0,0.0,0.0,58.333333333333336,0.0,0.0,73.125,43,2420.0,2420.0,2420.0,0.0,7579.729866189151,1616.861780668547,0.0,290.0,2130.0,1720.0,700.0,0.0,0.0,370.0,2050.0,5.56,2.0,21.0,1.64,0.0,12.0,88.0,71.1,28.9,0.0,0.0,15.3,84.7,5741.8,0.0,47.6,10098.8,803.4,170.6,92000.0,2.4,5963.0,0.0,47.6,10177.0,799.2,178.8,92000.0,2.4,6256.0,0.0,49.0,10580.0,783.0,200.6,92000.0,2.4,6467.0,0.0,48.4,10654.8,745.2,224.6,92000.0,2.4,6555.6,0.0,47.0,10608.2,709.4,241.8,92000.0,2.4,6629.0,0.0,46.4,10536.4,675.2,253.4,92000.0,2.4,5
300,AEC,BL14,BL,รฟม.,BEM,พหลโยธิน,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,16411.0,Interchange Station,7.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,2.0,9.0,10.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,28.333333333333332,20.25,80.66666666666667,32.8,0.0,50.0,0.0,0.0,0.0,0.0,58.333333333333336,0.0,0.0,73.125,43,2420.0,2420.0,2420.0,0.0,7579.729866189151,1616.861780668547,0.0,290.0,2130.0,1720.0,700.0,0.0,0.0,370.0,2050.0,5.56,2.0,21.0,1.64,0.0,12.0,88.0,71.1,28.9,0.0,0.0,15.3,84.7,5741.8,0.0,47.6,10098.8,803.4,170.6,92000.0,2.4,5963.0,0.0,47.6,10177.0,799.2,178.8,92000.0,2.4,6256.0,0.0,49.0,10580.0,783.0,200.6,92000.0,2.4,6467.0,0.0,48.4,10654.8,745.2,224.6,92000.0,2.4,6555.6,0.0,47.0,10608.2,709.4,241.8,92000.0,2.4,6629.0,0.0,46.4,10536.4,675.2,253.4,92000.0,2.4,5
300,AEC,N03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อนุสาวรีย์ชัยสมรภูมิ,BTS อนุสาวรีย์ชัยสมรภูมิ,22424.0,Intermodal Transportation Hub,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,12.0,32.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,250.0,0.0,5.0,32.0,32.0,59.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,250.0,0.0,16.75,15,3930.0,3770.0,3770.0,160.0,2790.3345575115854,2637.550306904283,0.0,0.0,3930.0,360.0,2460.0,1110.0,0.0,0.0,3930.0,6.57,3.0,15.0,2.21,0.0,0.0,100.0,9.2,62.6,28.2,0.0,0.0,100.0,5997.2,0.0,435.4,10002.2,1502.6,580.4,30000.0,1.0,5827.8,0.0,437.4,10065.4,1494.6,608.4,30000.0,1.0,5743.0,0.0,446.6,10441.2,1464.6,682.8,30000.0,1.0,5616.6,0.0,441.4,10487.8,1393.8,764.4,30000.0,1.0,5424.0,0.0,431.0,10413.4,1327.0,823.0,30000.0,1.0,5256.8,0.0,425.4,10315.8,1262.6,862.6,30000.0,1.0,5
300,AEC,E04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อโศก,BTS อโศก และ MRT สุขุมวิท,52388.0,Major Hub,5.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,4.0,4.0,55.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,5.0,160.0,0.0,5.0,16.5,24.8,118.8,0.0,0.0,49.0,49.0,0.0,0.0,0.0,70.75,160.0,0.0,50.625,24,2354.0,1654.0,1654.0,700.0,2128.1512045791533,1507.2367106220013,0.0,0.0,2354.0,954.0,0.0,1400.0,0.0,0.0,2354.0,6.38,3.0,12.0,2.52,0.0,0.0,100.0,40.5,0.0,59.5,0.0,0.0,100.0,12032.5,0.0,29.25,21438.5,820.5,3499.5,40987.0,0.0,11554.0,0.0,29.75,21584.5,816.25,3668.25,40987.0,0.0,11249.0,0.0,30.5,22407.5,799.5,4117.0,40987.0,0.0,10875.0,0.0,29.75,22528.5,761.0,4609.75,40987.0,0.0,10386.25,0.0,29.25,22390.5,724.25,4963.5,40987.0,0.0,9959.75,0.0,28.75,22202.5,689.5,5201.75,40987.0,0.0,4
300,AEC,BL22,BL,รฟม.,BEM,สุขุมวิท,BTS อโศก และ MRT สุขุมวิท,44114.0,Major Hub,5.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,4.0,4.0,55.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,5.0,160.0,0.0,5.0,16.5,24.8,118.8,0.0,0.0,49.0,49.0,0.0,0.0,0.0,70.75,160.0,0.0,50.625,24,2354.0,1654.0,1654.0,700.0,2128.1512045791533,1507.2367106220013,0.0,0.0,2354.0,954.0,0.0,1400.0,0.0,0.0,2354.0,6.38,3.0,12.0,2.52,0.0,0.0,100.0,40.5,0.0,59.5,0.0,0.0,100.0,12032.5,0.0,29.25,21438.5,820.5,3499.5,40987.0,0.0,11554.0,0.0,29.75,21584.5,816.25,3668.25,40987.0,0.0,11249.0,0.0,30.5,22407.5,799.5,4117.0,40987.0,0.0,10875.0,0.0,29.75,22528.5,761.0,4609.75,40987.0,0.0,10386.25,0.0,29.25,22390.5,724.25,4963.5,40987.0,0.0,9959.75,0.0,28.75,22202.5,689.5,5201.75,40987.0,0.0,4
300,AEC,BL01,BL,รฟม.,BEM,ท่าพระ,MRT ท่าพระ,8544.0,Interchange Station,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.666666666666666,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,46,3200.0,3200.0,3200.0,0.0,6779.1788653761105,3197.175180558247,0.0,410.0,2790.0,2160.0,1040.0,0.0,0.0,410.0,2790.0,5.11,3.0,12.0,1.81,0.0,12.8,87.2,67.5,32.5,0.0,0.0,12.8,87.2,7308.25,0.0,901.5,2204.5,1225.25,25.25,0.0,0.5,7072.75,0.0,905.25,2212.75,1219.0,26.5,0.0,0.5,6897.5,0.0,924.5,2286.25,1194.25,29.75,0.0,0.5,6644.75,0.0,914.0,2284.75,1136.75,33.25,0.0,0.5,6300.75,0.0,892.75,2256.5,1082.0,35.75,0.0,0.5,5984.25,0.0,880.75,2223.75,1029.75,37.5,0.0,0.5,4
300,AEC,BL11,BL,รฟม.,BEM,บางซื่อ,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,14635.0,Intermodal Transportation Hub,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.666666666666668,5,420.0,420.0,420.0,0.0,437.2336882443637,417.9185582230849,0.0,130.0,290.0,420.0,0.0,0.0,0.0,310.0,110.0,8.0,6.0,12.0,1.17,0.0,31.0,69.0,100.0,0.0,0.0,0.0,73.8,26.2,6731.0,0.0,120.66666666666669,3330.0,484.0,0.0,11404.333333333334,0.0,6592.0,0.0,121.0,3343.0,481.6666666666667,0.0,11404.333333333334,0.0,28986.0,0.0,123.66666666666669,12532.666666666666,471.6666666666667,0.0,146037.66666666666,0.0,51809.666666666664,0.0,122.33333333333331,18201.333333333332,449.0,0.0,254971.0,0.0,51575.0,0.0,119.33333333333331,18164.0,427.3333333333333,0.0,254971.0,0.0,51359.333333333336,0.0,117.66666666666669,18121.666666666668,407.0,0.0,254971.0,0.0,3
300,AEC,RN01,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,9347.636364,Intermodal Transportation Hub,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.666666666666668,5,420.0,420.0,420.0,0.0,437.2336882443637,417.9185582230849,0.0,130.0,290.0,420.0,0.0,0.0,0.0,310.0,110.0,8.0,6.0,12.0,1.17,0.0,31.0,69.0,100.0,0.0,0.0,0.0,73.8,26.2,6731.0,0.0,120.66666666666669,3330.0,484.0,0.0,11404.333333333334,0.0,6592.0,0.0,121.0,3343.0,481.6666666666667,0.0,11404.333333333334,0.0,28986.0,0.0,123.66666666666669,12532.666666666666,471.6666666666667,0.0,146037.66666666666,0.0,51809.666666666664,0.0,122.33333333333331,18201.333333333332,449.0,0.0,254971.0,0.0,51575.0,0.0,119.33333333333331,18164.0,427.3333333333333,0.0,254971.0,0.0,51359.333333333336,0.0,117.66666666666669,18121.666666666668,407.0,0.0,254971.0,0.0,3
300,AEC,PP15,PP,รฟม.,BEM,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,4510.0,Interchange Station,3.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,5.0,0.0,0.0,160.0,64.0,0.0,0.0,0.0,0.0,63.0,0.0,6.0,21.333333333333332,0.0,94.2,0.0,0.0,160.0,128.0,0.0,0.0,0.0,0.0,63.0,0.0,31.6,23,450.0,450.0,450.0,0.0,1685.9800925517593,436.080662146968,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,450.0,3.83,2.5,6.0,2.7,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,17183.333333333332,0.0,815.0,6997.0,600.3333333333334,0.0,5328.0,0.3333333333333333,16759.333333333332,0.0,818.3333333333334,7014.666666666667,597.3333333333334,0.0,5328.0,0.3333333333333333,16442.0,0.0,836.0,7234.333333333333,585.0,0.0,5328.0,0.3333333333333333,15899.0,0.0,826.3333333333334,7213.666666666667,557.0,0.0,5328.0,0.3333333333333333,15102.333333333334,0.0,807.0,7105.333333333333,530.0,0.0,5328.0,0.3333333333333333,14349.333333333334,0.0,796.0,6982.333333333333,504.3333333333333,0.0,5328.0,0.3333333333333333,3
300,AEC,RW02,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,519.0,Interchange Station,3.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,5.0,0.0,0.0,160.0,64.0,0.0,0.0,0.0,0.0,63.0,0.0,6.0,21.333333333333332,0.0,94.2,0.0,0.0,160.0,128.0,0.0,0.0,0.0,0.0,63.0,0.0,31.6,23,450.0,450.0,450.0,0.0,1685.9800925517593,436.080662146968,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,450.0,3.83,2.5,6.0,2.7,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,17183.333333333332,0.0,815.0,6997.0,600.3333333333334,0.0,5328.0,0.3333333333333333,16759.333333333332,0.0,818.3333333333334,7014.666666666667,597.3333333333334,0.0,5328.0,0.3333333333333333,16442.0,0.0,836.0,7234.333333333333,585.0,0.0,5328.0,0.3333333333333333,15899.0,0.0,826.3333333333334,7213.666666666667,557.0,0.0,5328.0,0.3333333333333333,15102.333333333334,0.0,807.0,7105.333333333333,530.0,0.0,5328.0,0.3333333333333333,14349.333333333334,0.0,796.0,6982.333333333333,504.3333333333333,0.0,5328.0,0.3333333333333333,3
300,AEC,BL09,BL,รฟม.,BEM,บางโพ,MRT บางโพ,5028.0,Local Station,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,9.0,73.25,0.0,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,28.666666666666668,37,3300.0,3300.0,3300.0,0.0,3688.7820291679577,3263.486857478332,0.0,0.0,3300.0,0.0,2000.0,1300.0,0.0,0.0,3300.0,4.63,3.0,9.0,2.55,0.0,0.0,100.0,0.0,60.6,39.4,0.0,0.0,100.0,12343.5,0.0,535.5,3699.0,2626.0,0.0,47500.0,0.0,12121.5,0.0,537.5,3726.5,2611.5,0.0,47500.0,0.0,12007.0,0.0,549.0,3873.5,2559.0,0.0,47500.0,0.0,11751.0,0.0,542.5,3901.5,2436.0,0.0,47500.0,0.0,11321.0,0.0,530.0,3887.5,2318.5,0.0,47500.0,0.0,10920.5,0.0,523.0,3867.0,2207.0,0.0,47500.0,0.0,2
300,AEC,BL15,BL,รฟม.,BEM,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,20450.0,Interchange Station,5.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,51.0,20.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.33333333333333,51.0,62.5,27.666666666666668,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,35,2707.0,2707.0,2707.0,0.0,5886.267690490026,2627.252726400459,0.0,570.0,2137.0,1739.0,818.0,150.0,0.0,789.0,1918.0,5.8,3.0,12.0,2.41,0.0,21.1,78.9,64.2,30.2,5.5,0.0,29.1,70.9,5420.0,0.0,201.33333333333337,2442.6666666666665,155.66666666666666,464.6666666666667,16286.0,0.3333333333333333,5695.333333333333,0.0,202.0,2437.3333333333335,154.66666666666666,486.6666666666667,16286.0,0.3333333333333333,6019.333333333333,0.0,206.33333333333337,2495.6666666666665,151.66666666666666,546.3333333333334,16286.0,0.3333333333333333,6242.333333333333,0.0,204.33333333333337,2467.3333333333335,144.33333333333334,611.6666666666666,16286.0,0.3333333333333333,6329.0,0.0,199.33333333333337,2408.6666666666665,137.33333333333334,658.6666666666666,16286.0,0.3333333333333333,6386.333333333333,0.0,196.66666666666663,2347.0,130.66666666666666,690.3333333333334,16286.0,0.3333333333333333,3
300,AEC,YL01,YL,รฟม.,BTS Group (EBM),ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,10796.0,Interchange Station,5.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,51.0,20.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.33333333333333,51.0,62.5,27.666666666666668,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,35,2707.0,2707.0,2707.0,0.0,5886.267690490026,2627.252726400459,0.0,570.0,2137.0,1739.0,818.0,150.0,0.0,789.0,1918.0,5.8,3.0,12.0,2.41,0.0,21.1,78.9,64.2,30.2,5.5,0.0,29.1,70.9,5420.0,0.0,201.33333333333337,2442.6666666666665,155.66666666666666,464.6666666666667,16286.0,0.3333333333333333,5695.333333333333,0.0,202.0,2437.3333333333335,154.66666666666666,486.6666666666667,16286.0,0.3333333333333333,6019.333333333333,0.0,206.33333333333337,2495.6666666666665,151.66666666666666,546.3333333333334,16286.0,0.3333333333333333,6242.333333333333,0.0,204.33333333333337,2467.3333333333335,144.33333333333334,611.6666666666666,16286.0,0.3333333333333333,6329.0,0.0,199.33333333333337,2408.6666666666665,137.33333333333334,658.6666666666666,16286.0,0.3333333333333333,6386.333333333333,0.0,196.66666666666663,2347.0,130.66666666666666,690.3333333333334,16286.0,0.3333333333333333,3
300,AEC,PP11,PP,รฟม.,BEM,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),5266.0,Interchange Station,7.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,9.0,0.0,79.0,79.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,29.0,0.0,70.16666666666667,9.5,0.0,79.0,79.0,0.0,0.0,0.0,62.333333333333336,0.0,0.0,63.0,14,4390.0,4390.0,4390.0,0.0,6055.765012982548,4235.710993684317,0.0,0.0,4390.0,1310.0,1880.0,1200.0,0.0,0.0,4390.0,6.11,3.0,9.0,2.01,0.0,0.0,100.0,29.8,42.8,27.3,0.0,0.0,100.0,7158.0,0.0,509.0,9469.333333333334,991.6666666666666,14.333333333333334,33333.333333333336,0.0,6703.333333333333,0.0,518.0,9638.0,984.6666666666666,15.666666666666666,33333.333333333336,0.0,6573.0,0.0,542.0,10099.0,959.3333333333334,18.666666666666668,33333.333333333336,0.0,6473.666666666667,0.0,567.6666666666666,10590.333333333334,942.6666666666666,22.666666666666668,33333.333333333336,0.0,6356.0,0.0,589.0,11007.0,926.3333333333334,25.333333333333332,33333.333333333336,0.0,6269.666666666667,0.0,612.3333333333334,11454.333333333334,910.3333333333334,27.333333333333332,33333.333333333336,0.0,3
300,AEC,PK01,PK,รฟม.,BTS Group (NBM),ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),3117.0,Interchange Station,7.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,9.0,0.0,79.0,79.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,29.0,0.0,70.16666666666667,9.5,0.0,79.0,79.0,0.0,0.0,0.0,62.333333333333336,0.0,0.0,63.0,14,4390.0,4390.0,4390.0,0.0,6055.765012982548,4235.710993684317,0.0,0.0,4390.0,1310.0,1880.0,1200.0,0.0,0.0,4390.0,6.11,3.0,9.0,2.01,0.0,0.0,100.0,29.8,42.8,27.3,0.0,0.0,100.0,7158.0,0.0,509.0,9469.333333333334,991.6666666666666,14.333333333333334,33333.333333333336,0.0,6703.333333333333,0.0,518.0,9638.0,984.6666666666666,15.666666666666666,33333.333333333336,0.0,6573.0,0.0,542.0,10099.0,959.3333333333334,18.666666666666668,33333.333333333336,0.0,6473.666666666667,0.0,567.6666666666666,10590.333333333334,942.6666666666666,22.666666666666668,33333.333333333336,0.0,6356.0,0.0,589.0,11007.0,926.3333333333334,25.333333333333332,33333.333333333336,0.0,6269.666666666667,0.0,612.3333333333334,11454.333333333334,910.3333333333334,27.333333333333332,33333.333333333336,0.0,3
300,AEC,BL31,BL,รฟม.,BEM,สนามไชย,MRT สนามไชย,9083.0,Local Station,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,12.0,0.0,5.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,28.5,0.0,97.5,27,7968.0,4213.0,4213.0,3755.0,3351.652177462832,3228.951113311842,0.0,0.0,7418.0,3418.0,3650.0,900.0,1238.0,1545.0,5185.0,4.98,2.5,15.0,1.59,0.0,0.0,93.1,42.9,45.8,11.3,15.5,19.4,65.1,4575.666666666667,0.0,130.33333333333334,6089.333333333333,4357.333333333333,167.0,0.0,6.666666666666667,4178.0,0.0,131.0,6121.666666666667,4334.333333333333,175.0,0.0,6.666666666666667,3854.6666666666665,0.0,133.66666666666666,6341.666666666667,4246.666666666667,196.66666666666663,0.0,6.666666666666667,3531.3333333333335,0.0,132.33333333333334,6360.333333333333,4042.3333333333335,220.33333333333337,0.0,6.666666666666667,3198.6666666666665,0.0,129.33333333333334,6307.0,3847.6666666666665,236.66666666666663,0.0,6.666666666666667,2915.0,0.0,127.33333333333331,6241.666666666667,3662.0,248.66666666666663,0.0,6.666666666666667,3
